# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LINC01214	ENSG00000243550	ENST00000471222	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01215	ENSG00000271856	ENST00000607746	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
LINC01217	ENSG00000251219	ENST00000514427	sense_intronic	0	0	0	18	0	0	0	0	0	0	1	0	12	0	1	0	0	0	0	0	0	0	0	0	4
LINC01218	ENSG00000251636	ENST00000515150	sense_intronic	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01224	ENSG00000269416	ENST00000593573	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000594576	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000596283	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01224	ENSG00000269416	ENST00000596763	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000598922	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000600643	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000601293	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000601338	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01224	ENSG00000269416	ENST00000602077	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01227	ENSG00000260737	ENST00000561634	lincRNA	0	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01227	ENSG00000260737	ENST00000561719	lincRNA	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01227	ENSG00000260737	ENST00000562002	lincRNA	0	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01227	ENSG00000260737	ENST00000565215	lincRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01227	ENSG00000260737	ENST00000567317	lincRNA	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01237	ENSG00000233806	ENST00000415434	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01237	ENSG00000233806	ENST00000429947	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01237	ENSG00000233806	ENST00000430555	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01237	ENSG00000233806	ENST00000457686	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01239	ENSG00000234840	ENST00000436786	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0
LINC01247	ENSG00000227007	ENST00000448901	lincRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01250	ENSG00000234423	ENST00000457478	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	1
LINC01256	ENSG00000251398	ENST00000513270	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
LINC01257	ENSG00000204603	ENST00000376678	lincRNA	0	0	0	46	0	0	0	0	0	0	15	0	27	0	4	0	0	0	0	0	0	0	0	0	0
LINC01257	ENSG00000204603	ENST00000536191	lincRNA	0	0	0	17	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	6
LINC01258	ENSG00000249534	ENST00000512517	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
LINC01262	ENSG00000250739	ENST00000513681	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01266	ENSG00000224957	ENST00000420823	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01266	ENSG00000224957	ENST00000442809	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01273	ENSG00000231742	ENST00000411453	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01273	ENSG00000231742	ENST00000427333	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01289	ENSG00000253734	ENST00000519550	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01291	ENSG00000204792	ENST00000377469	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01291	ENSG00000204792	ENST00000418204	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LINC01291	ENSG00000204792	ENST00000435984	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01300	ENSG00000253595	ENST00000518232	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01300	ENSG00000253595	ENST00000521073	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01301	ENSG00000251396	ENST00000476425	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01301	ENSG00000251396	ENST00000530725	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01307	ENSG00000231671	ENST00000439146	lincRNA	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1
LINC01307	ENSG00000231671	ENST00000444327	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
LINC01307	ENSG00000231671	ENST00000454466	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LINC01317	ENSG00000203386	ENST00000366209	lincRNA	0	0	0	6	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LINC01317	ENSG00000203386	ENST00000442026	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
LINC01322	ENSG00000244128	ENST00000470138	lincRNA	0	0	0	16	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
LINC01322	ENSG00000244128	ENST00000494915	lincRNA	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
LINC01322	ENSG00000244128	ENST00000496693	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01322	ENSG00000244128	ENST00000498616	lincRNA	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
LINC01344	ENSG00000228918	ENST00000420760	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01344	ENSG00000228918	ENST00000449842	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
LINC01344	ENSG00000228918	ENST00000608183	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01348	ENSG00000280587	ENST00000628622	lincRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01356	ENSG00000215866	ENST00000401018	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LINC01356	ENSG00000215866	ENST00000433505	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LINC01356	ENSG00000215866	ENST00000449572	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000438195	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000447329	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000449812	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000625548	lincRNA	0	0	0	22	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000631169	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000634502	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000634569	lincRNA	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000635072	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000635515	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01358	ENSG00000237352	ENST00000635571	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01359	ENSG00000226891	ENST00000415842	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
LINC01359	ENSG00000226891	ENST00000436350	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
LINC01359	ENSG00000226891	ENST00000444349	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01359	ENSG00000226891	ENST00000447748	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01359	ENSG00000226891	ENST00000634604	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
LINC01359	ENSG00000226891	ENST00000634775	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
LINC01359	ENSG00000226891	ENST00000634799	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
LINC01359	ENSG00000226891	ENST00000635398	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01359	ENSG00000226891	ENST00000635626	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01362	ENSG00000230817	ENST00000452901	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
LINC01363	ENSG00000231605	ENST00000426709	antisense	0	0	0	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3
LINC01363	ENSG00000231605	ENST00000428030	antisense	0	0	0	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3
LINC01363	ENSG00000231605	ENST00000446687	antisense	0	0	0	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3
LINC01363	ENSG00000231605	ENST00000457941	antisense	0	0	0	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3
LINC01364	ENSG00000227290	ENST00000452509	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01374	ENSG00000280560	ENST00000629067	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
LINC01375	ENSG00000226159	ENST00000428485	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01376	ENSG00000236204	ENST00000418165	lincRNA	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
LINC01376	ENSG00000236204	ENST00000432142	lincRNA	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
LINC01376	ENSG00000236204	ENST00000449124	lincRNA	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000422145	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000437514	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000600624	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000608048	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000615833	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01378	ENSG00000236922	ENST00000626258	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
LINC01397	ENSG00000258673	ENST00000554808	antisense	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LINC01398	ENSG00000224863	ENST00000416581	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01398	ENSG00000224863	ENST00000634819	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01399	ENSG00000233080	ENST00000423311	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LINC01411	ENSG00000249306	ENST00000507361	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LINC01411	ENSG00000249306	ENST00000510234	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LINC01411	ENSG00000249306	ENST00000515513	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LINC01422	ENSG00000223704	ENST00000434868	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01423	ENSG00000231231	ENST00000414189	lincRNA	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
LINC01423	ENSG00000231231	ENST00000436845	lincRNA	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
LINC01425	ENSG00000233997	ENST00000425979	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01425	ENSG00000233997	ENST00000430060	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01426	ENSG00000234380	ENST00000420877	antisense	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01429	ENSG00000227964	ENST00000438154	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01431	ENSG00000232645	ENST00000442440	lincRNA	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
LINC01431	ENSG00000232645	ENST00000444981	lincRNA	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
LINC01431	ENSG00000232645	ENST00000452395	lincRNA	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
LINC01433	ENSG00000230176	ENST00000419003	antisense	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LINC01435	ENSG00000229981	ENST00000425050	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
LINC01435	ENSG00000229981	ENST00000595603	lincRNA	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
LINC01435	ENSG00000229981	ENST00000600953	lincRNA	0	0	0	19	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	2
LINC01435	ENSG00000229981	ENST00000607995	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01435	ENSG00000229981	ENST00000627225	lincRNA	0	0	0	73	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	6
LINC01435	ENSG00000229981	ENST00000629275	lincRNA	0	0	0	73	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	6
LINC01435	ENSG00000229981	ENST00000631100	lincRNA	0	0	0	45	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	0	0	0	0	0	2
LINC01438	ENSG00000249519	ENST00000512794	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LINC01446	ENSG00000205628	ENST00000380970	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01470	ENSG00000249484	ENST00000503048	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01473	ENSG00000237877	ENST00000419719	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01473	ENSG00000237877	ENST00000427108	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01473	ENSG00000237877	ENST00000456653	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01478	ENSG00000267337	ENST00000587877	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01478	ENSG00000267337	ENST00000591487	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01481	ENSG00000257815	ENST00000549419	antisense	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
LINC01482	ENSG00000267659	ENST00000587999	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01482	ENSG00000267659	ENST00000589610	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01483	ENSG00000227517	ENST00000433856	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
LINC01483	ENSG00000227517	ENST00000588185	lincRNA	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
LINC01483	ENSG00000227517	ENST00000588501	lincRNA	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
LINC01483	ENSG00000227517	ENST00000591334	lincRNA	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
LINC01484	ENSG00000253686	ENST00000517733	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01484	ENSG00000253686	ENST00000518902	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01492	ENSG00000225564	ENST00000411575	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01494	ENSG00000228135	ENST00000419511	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01501	ENSG00000229613	ENST00000429044	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01501	ENSG00000229613	ENST00000449990	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
LINC01505	ENSG00000234323	ENST00000425709	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LINC01505	ENSG00000234323	ENST00000435485	lincRNA	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LINC01505	ENSG00000234323	ENST00000637185	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
LINC01508	ENSG00000231107	ENST00000425666	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01511	ENSG00000250584	ENST00000503067	lincRNA	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
LINC01511	ENSG00000250584	ENST00000504989	lincRNA	0	0	0	31	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
LINC01511	ENSG00000250584	ENST00000523692	lincRNA	0	0	0	31	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
LINC01514	ENSG00000237579	ENST00000434189	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01517	ENSG00000232624	ENST00000426922	lincRNA	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01517	ENSG00000232624	ENST00000616194	lincRNA	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01517	ENSG00000232624	ENST00000621861	retained_intron	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01519	ENSG00000237267	ENST00000454178	lincRNA	0	0	0	31	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	19
LINC01524	ENSG00000234948	ENST00000454600	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LINC01525	ENSG00000235202	ENST00000442182	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01527	ENSG00000224308	ENST00000419578	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01529	ENSG00000225872	ENST00000433059	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	ENSG00000225872	ENST00000564335	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	ENSG00000225872	ENST00000636474	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	ENSG00000225872	ENST00000637365	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	ENSG00000225872	ENST00000637421	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	ENSG00000225872	ENST00000637448	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01534	ENSG00000225975	ENST00000425254	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01534	ENSG00000225975	ENST00000433232	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01534	ENSG00000225975	ENST00000590952	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01541	ENSG00000260676	ENST00000566582	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01541	ENSG00000260676	ENST00000568095	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01551	ENSG00000186960	ENST00000399387	lincRNA	0	0	0	8	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0
LINC01551	ENSG00000186960	ENST00000548213	lincRNA	0	0	0	33	0	0	0	0	0	0	7	0	25	0	1	0	0	0	0	0	0	0	0	0	0
LINC01551	ENSG00000186960	ENST00000550266	lincRNA	0	0	0	8	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2
LINC01551	ENSG00000186960	ENST00000552957	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01559	ENSG00000180861	ENST00000531049	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
